1100000002	2000000006	1100061136
1100029066	2000000009	1100000144
1100019500	2000000005	1100004519
1100070168	2000000007	1100038584
1100000760	2000000008	1100033814
1000000443	2100000004	1100018506
1100052130	2100000003	1000000061
1000000374	2100000004	1100071513
0000000000	2000000010	1100028611
1100034393	2000000009	1100013369
1100004519	2000000006	1100036013
1100035969	2100000003	1000000551
1100011725	2100000003	1000000002
1100029549	2000000009	1100029550
1100064344	2100000003	1000000701
1100074355	2000000007	1100000098
1000000477	2100000004	1100021342
1100059108	2000000005	1100000002
1100000002	2000000006	1100023429
1100051784	2000000009	1100040256
1100000810	2000000008	1100077134
1100013369	2000000010	1100072031
1100000002	2000000006	1100055964
1100012906	2000000010	1100013119
1000000483	2100000004	1100028655
1000000003	2100000004	1100007070
1100073757	2000000009	1100013369
1100031838	2000000009	1100031839
1100061863	2100000003	1000000489
1100031069	2000000005	1100000002
1100044555	2100000003	1000000734
1100027806	2000000009	0000000000
1000000002	2100000004	1100026848
1000000002	2100000004	1100077365
1100043694	2100000114	1100043691
1100000257	2000000010	1100022793
1100033803	2000000009	1100013369
1100055020	2100000003	1000000453
1000000636	2100000004	1100041720
1000000745	2100000004	1100060307
1100076750	2000000009	1100013369
1100039061	2000000007	1100013369
1100008217	2000000009	0000000000
1100011048	2000000009	0000000000
1100057258	2000000005	1100000002
1100052165	2000000005	1100000002
1000000120	2100000004	1100039682
1100034699	2000000009	1100034700
1100058623	2000000005	1100000002
1100007419	2000000005	1100000002
1100000002	2000000006	1100055282
1100067895	2000000009	1100013369
1000000681	2100000004	1100013614
1100032983	2000000005	1100000002
1000000061	2100000004	1100052079
1100016896	2100000121	1100045387
1100028390	2000000010	1100028389
1000000490	2100000004	1100011126
1100013369	2000000010	1100070511
1100000177	2000000008	1100034328
1100038689	2000000007	1100038690
1100058337	2000000005	1100000002
1100006700	2000000010	1100071956
1100058194	2000000007	1100001111
1100047215	2100002041	1100047219
1100003427	2000000008	1100003426
1100071362	2000000007	1100040197
1000000673	2100000004	1100051564
1100059989	2000000009	1100013369
1100002073	2100000003	1000000642
1000000068	2100000004	1100057419
1000000440	2100000004	1100004035
1100000002	2000000006	1100072653
1100026411	2100000473	1100048793
1100069884	2000000009	1100013369
1100009166	2000000009	0000000000
1000000483	2100000004	1100028581
1100059104	2000000007	1100059105
1100000002	2000000006	1100018770
1100000002	2000000006	1100058905
1100055642	2000000005	1100000002
1000000002	2100000004	1100019939
1100027250	2100000003	1000000483
1100005074	2000000007	1100005075
1100000002	2000000006	1100036236
1100027689	2100000003	1000000483
1100013369	2000000010	1100065340
1100065743	2000000009	1100000033
1100023649	2000000008	1100069823
1100070026	2000000007	1100038366
1100072803	2000000009	1100013369
1100000144	2000000010	1100053277
1000000551	2100000004	1100022049
1100028320	2000000008	1100028319
1100038840	2000000007	1100010252
1100005611	2000000008	1100058047
1100071034	2000000009	1100034968
1100000002	2000000006	1100063471
1100068012	2000000005	1100000002
1100038402	2000000005	1100004519
1100077205	2000000007	1100015524
1100000002	2000000006	1100062559
1100074824	2100000003	1000000485
1100002832	2000000005	1100000002
1100004754	2000000008	1100072563
1100026588	2000000005	1100004519
1000000002	2100000004	1100064760
1100013369	2000000010	1100033680
1100000002	2000000006	1100061189
1100025178	2000000005	1100000002
1100013369	2000000008	1100072902
1100009506	2000000009	0000000000
1100036646	2000000005	1100000002
1000000453	2100000004	1100052500
1100001363	2000000008	1100001362
1100017153	2000000007	1100001575
1100013369	2000000010	1100070091
1100048968	2100002757	1100019705
1100071622	2100000003	1000000374
1100000002	2000000006	1100018016
1100033105	2000000009	1100013369
1100048424	2100000095	1100047119
1100075475	2000000009	1100013369
1100068344	2100000003	1000000487
1000000002	2100000004	1100012838
1100054324	2100000003	1000000003
1100000113	2000000008	1100036363
1100002865	2000000010	1100036675
1100055126	2000000005	1100051402
1100044291	2100000463	1100044292
1100039147	2000000005	1100004519
1100026903	2000000005	1100000002
1100025173	2000000009	0000000000
1000000734	2100000004	1100049436
1100006292	2000000009	0000000000
1100007904	2100000095	1100007311
1000000147	2100000004	1100070381
1100021192	2000000005	1100000002
1100000002	2000000006	1100034177
1100000183	2000000010	1100024487
1100069627	2100000003	1000000487
1100043923	2100000423	1100021258
1100029521	2100000003	1000000002
1100057172	2100000003	1000000453
1100068521	2000000007	1100068522
1100013396	2000000005	1100000002
1100063940	2000000009	1100000581
1100061082	2000000005	1100000002
1000000454	2100000004	1100052165
1100036087	2000000007	1100000093
0000000000	2000000008	1100020947
1100021641	2000000009	0000000000
1100013774	2100000003	1000000681
1100003147	2100000003	1000000388
1100000036	2000000008	1100061593
1100054869	2000000007	1100001490
1100023950	2000000007	0000000000
1000000734	2100000004	1100045703
1100000002	2000000006	1100071032
1000000068	2100000004	1100008038
1000000734	2100000004	1100049752
1100013560	2000000010	1100064033
1100010752	2100000069	1100044502
1100013369	2000000010	1100062025
1100040581	2100000003	1000000374
1000000297	2100000004	1100071805
1100000002	2000000006	1100071945
1100044652	2100000003	1000000734
1100008620	2000000005	1100000002
1000000598	2000000009	1000000003
1000000002	2100000004	1100018457
1100036216	2100000003	1000000551
1100003384	2100000003	1000000672
1100013369	2000000010	1100063279
1000000035	2100000004	1100042555
1100023013	2100000003	1000000483
1100065595	2000000005	1100000002
1100061197	2000000007	1100000424
1100038317	2100000003	1000000147
1000000734	2100000004	1100046359
1000000562	2100000004	1100063528
0000000000	2000000010	1100013276
1100043259	2100000298	1100043268
1100011174	2000000005	1100000002
1100016725	2000000009	0000000000
1100004494	2000000008	1100062761
1100070315	2000000007	1100038782
1000000068	2100000004	1100007713
1100000026	2000000008	1100074585
1100013369	2000000008	1100065764
1100033387	2000000009	1100013369
1100057204	2000000005	1100051402
1100000002	2000000006	1100069970
1100000002	2000000006	1100029889
1100029011	2000000009	0000000000
1100000002	2000000006	1100063925
1100064314	2100000003	1000000726
1100000099	2000000010	1100001337
1100010791	2000000008	1100070978
1100051587	2000000009	1100013369
1100035781	2000000007	1100004908
0000000000	2000000010	1100003826
1100038383	2000000007	1100038384
1100042939	2100000003	1000000035
1100066018	2000000005	1100051402
1100011169	2100000003	1000000490
1100041941	2100000003	1000000636
1100030640	2000000008	1100073558
1100063565	2000000009	1100013369
1100000002	2000000006	1100054395
1100000002	2000000006	1100031551
1100048219	2100000003	1000000734
1100000002	2000000006	1100018667
1100047342	2100000110	1100019382
1100066270	2000000009	1100066272
1100069999	2000000005	1100051402
1100044916	2100000097	1100044917
1100054538	2000000005	1100051402
1100059402	2100000003	1000000002
1100004855	2000000010	1100030770
1100013369	2000000010	1100064258
1100001305	2000000008	1100005592
1000000734	2100000004	1100048756
1100038082	2000000005	1100004519
1100000621	2000000008	1100002901
1100016459	2100000211	1100050072
1000000002	2000000008	1000000472
1100005793	2100000003	1000000453
1100013369	2000000008	1100052064
1100017284	2000000008	1100017283
1100013369	2000000010	1100034698
1000000002	2100000004	1100023822
1100001700	2000000007	1100000056
1100001128	2000000008	1100036527
1100010506	2000000008	1100010505
1000000068	2100000004	1100007883
1100011486	2000000008	1100072521
1100033154	2000000007	1100033155
1000000661	2100000001	1000000649
1000000649	2100000004	1100062270
1100021160	2000000009	1100021162
1100027591	2100000110	1100044636
1100033910	2000000009	1100033911
1100010980	2100000003	1000000490
1100016876	2000000007	1100001047
1100005024	2100000062	1100003434
1100021814	2000000010	1100021813
1000000483	2100000004	1100026641
1100016871	2000000009	0000000000
1000000489	2100000004	1100034325
1100035851	2000000010	1100065076
1100000002	2000000006	1100000521
1100035824	2000000008	1100065055
1100026850	2000000009	1100000183
1100003765	2000000008	1100011853
1100039525	2000000007	1100013196
1100043424	2100000410	1100030841
1100033648	2000000009	1100000183
1100013369	2000000010	1100056338
1100001082	2000000009	0000000000
1100009966	2000000009	1100009968
1100000002	2000000006	1100055196
1100007151	2100000431	1100028451
1000000068	2100000004	1100007873
1100055273	2000000007	1100003307
1100023694	2100000003	1000000483
1000000577	2100000004	1100032498
1100004519	2000000006	1100009325
1100000002	2000000006	1100004169
1100035456	2000000005	1100000002
1100044857	2100000003	1000000734
1100018559	2000000005	1100000002
1100010325	2000000008	1100010324
1100004519	2000000006	1100040437
1100075055	2100000003	1000000003
1100069915	2100000003	1000000147
1000000453	2100000004	1100006876
1100005610	2000000005	1100000002
1100000008	2000000008	1100066592
1100062704	2000000008	1100062703
1000000388	2100000004	1100050719
1100058838	2000000007	1100013369
1100076365	2000000007	1100013369
1100038972	2000000009	1100013369
1100004519	2000000006	1100010104
1100051402	2000000006	1100064140
1000000589	2100000004	1100050441
1100000002	2000000006	1100036077
1100023697	2100000003	1000000002
1000000734	2100000004	1100044616
1100043114	2100000069	1100043117
1000000487	2100000004	1100066652
1100028588	2000000005	1100000002
1100017539	2000000005	1100000002
1000000453	2100000004	1100054366
1100000002	2000000006	1100035259
1000000517	2100000004	1100040655
1100046569	2100000156	1100011707
1100004813	2000000008	1100021255
1100071681	2000000005	1100000002
1100047475	2100000003	1000000734
1100002375	2000000009	0000000000
1100059574	2100000003	1000000373
1100013369	2000000010	1100071221
1100001830	2000000009	0000000000
1100000450	2000000010	1100030625
1100077054	2000000009	1100009627
1100000159	2000000008	1100072633
1100047233	2100000625	1100008448
1100076353	2000000007	1100076354
1100038979	2000000005	1100004519
1100013369	2000000008	1100067926
1000000002	2100000004	1100012692
1000000002	2100000004	1100015069
1100019685	2000000008	1100077606
1100013369	2000000010	1100069102
1100035884	2000000008	1100065098
1000000494	2100000004	1100010167
1100032752	2000000005	1100000002
1100074006	2100000003	1000000636
1100020697	2000000009	0000000000
1100005244	2000000005	1100000002
1100069784	2000000007	1100001059
1100037937	2000000007	1100013369
1100017038	2100000003	1000000489
1100048944	2100000003	1000000734
1100003753	2000000008	1100056903
1100023795	2000000009	0000000000
0000000000	2000000010	1100006468
1100021178	2000000008	1100040115
1000000734	2100000004	1100049285
1100026115	2100000096	1100022494
1100025456	2000000009	0000000000
1000000685	2100000004	1100018417
1100000002	2000000006	1100042383
1100013369	2000000010	1100060342
1100039830	2000000007	1100038584
0000000000	2000000010	1100029208
1100024269	2000000008	1100024268
1100002583	2000000007	1100001456
1100000115	2000000008	1100002527
1000000483	2100000004	1100037052
1000000002	2100000004	1100069586
1100073768	2000000005	1100000002
0000000000	2000000010	1100015545
1100010378	2000000009	1100010380
1100076432	2000000005	1100000002
1100024067	2000000009	0000000000
1000000456	2100000004	1100000768
1100045295	2100000041	1100044474
1100001750	2000000008	1100051520
1100055122	2100000003	1000000453
1100045494	2100000134	1100045490
1000000453	2100000004	1100052676
1100034160	2000000009	1100013369
1100000002	2000000006	1100040351
1100052422	2000000005	1100051402
1100019754	2000000005	1100004519
1100000567	2000000008	1100052710
1100013369	2000000010	1100053969
1100067383	2000000007	1100061218
1100047547	2100000163	1100045986
1100064722	2000000009	1100013369
1000000147	2100000004	1100038054
1100030085	2000000009	0000000000
1000000376	2100000004	1100016219
1100013369	2000000008	1100066988
1000000003	2100000004	1100051080
1100045635	2100000003	1000000734
1100056108	2100000003	1000000453
1100017573	2000000007	1100003753
1100020935	2100000003	1000000296
1100044437	2100000190	1100044046
1100005189	2100000003	1000000002
1100076809	2100000003	1000000734
1100014362	2000000005	1100004519
1100010717	2100000003	1000000003
1100036885	2100000091	1100045444
1100000002	2000000006	1100065929
1100000002	2000000006	1100063330
1100065285	2000000007	1100016889
1000000562	2100000004	1100063634
1100001951	2100000003	1000000456
1100021834	2000000005	1100000002
1000000003	2100000004	1100059124
1100024183	2000000009	0000000000
1100035083	2100000003	1000000003
1100039574	2100000055	1100039564
1100031097	2100000003	1000000297
1100008913	2100000697	1100049617
1100048935	2100000003	1000000734
1100076200	2000000009	1100013369
1100017332	2000000009	0000000000
1100013369	2000000010	1100056143
1100056012	2000000009	1100013369
1100028605	2100000003	1000000003
1100000002	2000000006	1100007580
1100000164	2000000008	1100074537
1000000048	2100000004	1100039587
1100059236	2000000005	1100000002
0000000000	2000000010	1100019855
1100074478	2100000003	1000000485
1100001234	2100000003	1000000003
1100032727	2000000005	1100004519
1100009869	2100000003	1000000494
1100002399	2000000010	1100072616
1100067616	2000000009	1100013369
0000000000	2000000008	1100010954
1100043970	2100000432	1100022294
1100013369	2000000008	1100052413
1100000002	2000000006	1100055842
1100022528	2100000003	1000000002
1100000754	2100000003	1000000003
1100001943	2000000007	1100000040
1100013369	2000000008	1100067000
1100052139	2000000007	1100013369
1100024052	2100003076	1100044827
1100043199	2100000070	1100043202
1000000476	2100000004	1100060651
1100013369	2000000010	1100067584
1100053093	2000000007	1100001507
1100057277	2000000009	1100013369
1100033206	2100000003	1000000002
0000000000	2000000010	1100021986
1100001346	2000000010	1100040992
1100000867	2100000003	1000000456
0000000000	2000000010	1100015213
1100000565	2000000008	1100069393
1100001037	2100002690	1100020149
1100060397	2100000003	1000000476
1100048843	2100000532	1100030464
1100019202	2100000118	1100043952
1000000487	2100000004	1100068181
1100057109	2000000009	1100013369
1100012720	2100000083	1100046771
1000000477	2100000004	1100064799
1100046438	2100000425	1100046453
1100000036	2000000008	1100069490
1100070239	2000000005	1100051402
1100053275	2100000003	1000000453
1100013369	2000000008	1100063942
1100064798	2100000003	1000000002
1000000517	2100000004	1100031428
1100042361	2000000007	1100040475
1100012694	2100000003	1000000002
1100010782	2100000003	1000000002
1100009157	2000000007	1100002122
1100074900	2000000005	1100000002
1100037625	2100000474	1100049101
1100070414	2000000009	1100017088
1000000369	2100000004	1100018944
1100000002	2000000006	1100019419
1100035469	2000000007	1100013369
1100075587	2000000005	1100000002
1100052812	2100000003	1000000002
1000000453	2100000004	1100005821
1100000002	2000000006	1100035748
0000000000	2000000010	1100003061
1000000453	2100000004	1100033321
1100060873	2000000007	1100009740
1100039631	2000000007	1100008485
1000000003	2000000010	1000000438
1100012547	2000000005	1100000002
1100026518	2100000003	1000000002
1100045710	2100000003	1000000734
1000000035	2100000004	1100042897
1100014635	2100000003	1000000640
1000000734	2100000004	1100049759
1100072541	2000000005	1100000002
1100046675	2100000112	1100046674
1000000681	2100000004	1100013446
1000000734	2100000004	1100049987
1100000002	2000000006	1100072593
1100027928	2100000062	1100024544
1100012990	2100000003	1000000002
1000000015	2100000004	1100063190
1100004866	2000000010	1100035052
1100000681	2000000010	1100052788
1100008110	2000000005	1100004519
1100050547	2000000005	1100000002
1100070524	2100000003	1000000147
1100035757	2000000008	1100076165
1100045015	2100000145	1100029000
1100024027	2000000007	1100000834
1100000002	2000000006	1100038108
1100013369	2000000010	1100035919
1100005818	2000000005	1100000002
1000000014	2100000001	1000000006
1100013544	2000000010	1100013542
1100075014	2100000003	1000000577
1100000108	2000000008	1100054279
1100038563	2100000003	1000000003
1100019186	2000000009	1100001569
1100014162	2100000003	1000000681
1100001710	2000000010	1100017768
1000000295	2100000004	1100062925
1100049276	2100001489	1100015316
1100030168	2100000201	1100031905
1100004936	2000000008	1100053607
1100046949	2100000055	1100046951
0000000000	2000000010	1100022125
1100029409	2000000007	0000000000
1100000002	2000000006	1100006225
1100033051	2000000007	1100013369
1100024229	2000000007	1100024230
1100000328	2000000009	0000000000
1100061679	2000000005	1100000002
1100000250	2000000010	1100061435
1100062841	2000000007	1100062842
1100019206	2000000010	1100019205
1100049945	2100000483	1100027205
1100063147	2000000009	1100013369
1100025705	2000000005	1100000002
1100019289	2000000007	1100004739
1100004519	2000000006	1100026413
1100032972	2100000587	1100043668
1100000147	2000000010	1100065393
1100046234	2100000003	1000000734
1000000630	2100000004	1100032348
1100000981	2000000008	1100057003
1000000003	2100000004	1100038375
1100005399	2000000007	1100005400
1100016439	2000000008	1100029625
1100000002	2000000006	1100016508
1100054922	2000000010	1100055200
1100030754	2000000005	1100000002
1100049760	2100000003	1000000734
1100027594	2100000003	1000000002
1100026729	2100000003	1000000483
1100000002	2000000006	1100074796
1100042446	2100000070	1100043147
1100001147	2000000009	0000000000
1100070266	2000000007	1100038716
1100000248	2100000587	1100047194
1100013369	2000000010	1100072918
1100016064	2100000003	1000000376
1100038480	2000000009	1100025102
1000000745	2100000004	1100060181
1100026847	2100001335	1100046857
1100021203	2000000009	1100000250
1100013369	2000000008	1100052515
1100072355	2100000003	1000000517
1100016447	2100000003	1000000376
1100024229	2100000447	1100027528
1000000517	2100000004	1100040991
1100012285	2000000007	1100012286
1100036749	2100000003	1000000483
1100051402	2000000006	1100070309
1100011864	2000000005	1100000002
1000000003	2100000004	1100005286
1100000002	2000000006	1100060402
1100015582	2000000005	1100000002
1000000453	2100000004	1100056635
1100015108	2000000005	1100000002
1100033553	2100000003	1000000453
1100004957	2100000003	1000000673
1100031107	2100001648	1100027532
1100069761	2100000003	1000000147
1000000483	2100000004	1100025097
0000000000	2000000008	1100007668
1000000002	2100000004	1100003380
1100014131	2000000008	1100014130
1000000734	2100000004	1100045432
1100013369	2000000010	1100064549
1100068697	2000000009	1100002720
1100000893	2100000003	1000000002
1100000002	2000000006	1100073609
1100000002	2000000006	1100035856
1100020123	2100000071	1100008624
1000000551	2100000004	1100035682
1100035889	2000000008	1100035888
1100039194	2100000147	1100039199
1100012532	2000000008	1100012531
1100013369	2000000010	1100057502
1100013369	2000000008	1100065738
1000000577	2100000004	1100075022
1100069852	2000000007	1100038122
1100073752	2000000005	1100051402
1100039845	2000000009	1100006775
1100060810	2000000005	1100000002
1000000002	2100000004	1100019743
1000000476	2100000004	1100033880
1100000002	2000000006	1100003981
1100060856	2100000003	1000000003
1100028617	2000000008	1100075511
1100000002	2000000006	1100052277
1100052050	2000000007	1100000043
1100002153	2000000008	1100035601
1100004519	2000000006	1100031912
1100058745	2000000005	1100000002
1100043941	2100000133	1100049956
1100014233	2000000009	1100014235
1000000745	2100000004	1100060249
1100054066	2000000007	1100006134
1000000453	2100000004	1100052606
1100075161	2000000009	1100000033
1100053122	2000000010	1100053121
1100009063	2000000007	1100002323
1100028395	2000000005	1100004519
1100065969	2000000005	1100051402
1100000002	2000000006	1100067375
1000000002	2100000004	1100013742
1100041708	2000000009	1100006614
1100041965	2100000003	1000000003
1000000726	2100000004	1100064133
1000000328	2100000004	1100073349
1100008811	2000000008	1100053413
1100062050	2000000005	1100000002
1100000149	2000000008	1100041777
0000000000	2000000010	1100028815
1100036823	2000000009	1100000198
1100065691	2000000007	1100036560
1100046374	2100000003	1000000734
1100059504	2000000007	1100059505
1100007910	2100000473	1100022710
1100016522	2000000009	1100002039
1100057203	2000000009	1100013369
1000000680	2100000004	1100012701
1000000562	2100000004	1100063531
1100018432	2000000005	1100000002
1100015666	2000000009	1100015668
1100004016	2000000009	1100004018
1100000833	2000000009	1100000833
1100051402	2000000006	1100054758
1100075037	2100000003	1000000577
1100053638	2000000009	1100013369
1000000642	2100000004	1100002071
1100013369	2000000010	1100060499
1100000002	2000000006	1100051911
1100000198	2000000010	1100028155
1100066140	2000000009	1100013369
1100048429	2100000629	1100048425
1100046421	2100000097	1100046422
1100051386	2000000009	1100002564
1100000002	2000000006	1100007778
1000000578	2100000004	1100062333
1100018865	2000000009	1100018867
1100038661	2000000005	1100004519
1100027039	2100000473	1100003284
1100026932	2100001220	1100023320
1100007164	2000000008	1100038290
1100029196	2100000480	1100027018
1000000734	2100000004	1100043067
1100002611	2100000003	1000000003
1100026435	2000000005	1100000002
1100036736	2000000008	1100065963
1100007979	2100000425	1100044696
1100045598	2100000003	1000000734
1100011226	2100000112	1100048525
1100043876	2100000003	1000000734
1100039463	2100000003	1000000002
1100000002	2000000006	1100032135
1100000756	2000000008	1100038595
1000000002	2100000004	1100001818
1000000475	2100000001	1000000004
1100000002	2000000006	1100059778
1100049208	2100000003	1000000734
1100068858	2000000005	1100000002
1100000989	2000000008	1100061522
1000000453	2100000004	1100033706
1100043076	2100000003	1000000734
1100000756	2000000008	1100051850
1100049143	2100000704	1100049144
1000000002	2100000004	1100008554
1100058471	2000000007	1100013369
1100000213	2000000008	1100041708
1100044792	2100000003	1000000734
1100025997	2100000897	1100024616
1100075421	2000000005	1100000002
1100007292	2000000007	1100007293
1000000453	2100000004	1100053401
1100067715	2000000005	1100000002
1000000487	2100000004	1100029137
1100055680	2000000005	1100051402
1100059415	2100000003	1000000563
1100059780	2100000003	1000000002
1100000002	2000000006	1100053068
1100056719	2000000005	1100051402
1100043143	2100000070	1100042976
1100009769	2000000007	1100004745
1100015901	2100000003	1000000376
1100018454	2000000009	0000000000
1100013369	2000000010	1100039397
1100047572	2100000003	1000000734
1100013369	2000000010	1100075740
1100061440	2000000005	1100051402
1100000985	2000000008	1100053889
1100071830	2000000009	1100013369
1000000422	2100000001	1000000392
1100052429	2000000009	1100013369
1100030090	2000000005	1100000002
1000000734	2100000004	1100047651
1100015597	2100000003	1000000376
1100007306	2100000095	1100025913
1100040558	2100000003	1000000002
1100057834	2000000005	1100000002
1100038592	2000000005	1100000002
1100015316	2000000007	1100000760
1100014472	2100000062	1100045398
1100041804	2100000003	1000000003
1100077206	2100000003	1000000734
1100051370	2000000005	1100000002
1100002165	2100001181	1100007960
1100000002	2000000006	1100076595
1100033936	2000000007	1100033937
1100039200	2000000007	1100013369
1100002937	2000000008	1100053706
1100000002	2000000006	1100035516
1100008931	2100000112	1100016196
1100013369	2000000010	1100042255
1000000734	2100000004	1100048459
1100029611	2100000003	1000000487
1100028449	2100000467	1100028339
1100026985	2000000009	0000000000
1100004519	2000000006	1100007959
1100022729	2000000007	0000000000
1100002181	2000000008	1100004918
1100037737	2000000005	1100000002
1100039600	2100000003	1000000002
1100048993	2100000109	1100048992
1100075429	2000000005	1100000002
1100002669	2000000007	1100000613
1100035955	2000000009	1100013369
1100040489	2000000005	1100000002
1100000002	2000000006	1100005631
1100001070	2000000010	1100003087
1100040208	2100000003	1000000374
1100067409	2000000009	1100007444
0000000000	2000000010	1100026254
1100069053	2000000009	1100069054
1100000002	2000000006	1100073072
1000000490	2100000004	1100010894
1100032984	2100000003	1000000456
1100001717	2000000008	1100053580
1100000756	2000000008	1100051579
1100000002	2000000006	1100064713
1100000002	2000000006	1100033527
1100066169	2000000007	1100029060
1100064589	2000000007	1100015370
1100073220	2100000003	1000000328
1100053914	2000000005	1100000002
1100021187	2000000007	1100021188
1100005973	2100000003	1000000002
1100041903	2100000003	1000000636
1100025790	2000000009	0000000000
1100015759	2000000005	1100000002
1100049965	2100000003	1000000734
1100068226	2000000007	1100013369
1100061937	2000000005	1100000002
1000000453	2100000004	1100006409
1100045488	2100001352	1100017935
1100000002	2000000006	1100073782
1100013369	2000000010	1100064456
0000000000	2000000010	1100005048
1100048347	2100000546	1100030856
1000000003	2100000004	1100003154
1100000511	2000000008	1100053401
1100019327	2000000009	1100019328
1100048422	2100000069	1100044564
1100000002	2000000006	1100067163
1100050585	2100000003	1000000003
1100001742	2000000008	1100016229
1100074227	2000000005	1100000002
1100002141	2000000008	1100031263
1100012259	2000000007	1100012260
1100038645	2100000003	1000000147
1100045947	2100000111	1100045946
1100007476	2000000007	1100007477
1100043959	2100000070	1100043957
1100013369	2000000008	1100035696
1100000002	2000000006	1100028011
1100070006	2000000005	1100000002
0000000000	2000000010	1100015084
1100039502	2100002545	1100045137
1100004739	2000000008	1100060747
1100049327	2100000003	1000000734
1100023475	2000000009	1100015142
1100013369	2000000008	1100040399
1100046667	2100000708	1100046684
1100005240	2100000003	1000000003
1100032093	2000000009	0000000000
1100013369	2000000008	1100038127
1100031024	2000000009	0000000000
1100045979	2100001589	1100045978
0000000000	2000000010	1100004317
1100074926	2000000007	1100074927
1100045014	2100000068	1100026134
1000000485	2100000004	1100074727
1100001793	2000000008	1100052198
1100051009	2100000003	1000000372
1100038247	2000000009	1100000124
0000000000	2000000010	1100015405
1100007450	2000000007	1100000008
1000000002	2100000004	1100051863
1100038756	2100000003	1000000002
1100000002	2000000006	1100064754
1100000002	2000000006	1100019656
1100005938	2000000008	1100012210
1100000133	2000000008	1100055341
1100041084	2100000003	1000000517
1100013369	2000000010	1100057038
1100023206	2000000005	1100000002
1100072004	2000000009	1100013369
1100004519	2000000006	1100007223
1100003406	2000000008	1100003405
1100050789	2000000005	1100000002
1100076662	2000000009	1100013369
1100044807	2100000410	1100044805
1100044754	2100000070	1100046336
1100000002	2000000006	1100053421
1100018331	2000000007	1100018332
1100049893	2100003128	1100039753
1000000681	2100000004	1100014516
1000000734	2100000004	1100044871
1100039293	2100000003	1000000147
1100003409	2100000003	1000000672
1000000002	2100000004	1100012525
1100034089	2000000008	1100061074
1100048570	2100000003	1000000734
1100037599	2100000155	1100007065
1100008386	2100000003	1000000607
1100000002	2000000006	1100057663
0000000000	2000000010	1100009770
